date,time,Acc,EventAcc,TotalAcc,RInt
04/25/2023,00:00:02,0.00,0.00,3.88,0.00
04/25/2023,00:00:32,0.00,0.00,3.88,0.00
04/25/2023,00:01:02,0.00,0.00,3.88,0.00
04/25/2023,00:01:32,0.00,0.00,3.88,0.00
04/25/2023,00:02:02,0.00,0.00,3.88,0.00
04/25/2023,00:02:32,0.00,0.00,3.88,0.00
04/25/2023,00:03:03,0.00,0.00,3.88,0.00
04/25/2023,00:03:33,0.00,0.00,3.88,0.00
04/25/2023,00:04:02,0.00,0.00,3.88,0.00
04/25/2023,00:04:32,0.00,0.00,3.88,0.00
04/25/2023,00:05:02,0.00,0.00,3.88,0.00
04/25/2023,00:05:32,0.00,0.00,3.88,0.00
04/25/2023,00:06:02,0.00,0.00,3.88,0.00
04/25/2023,00:06:32,0.00,0.00,3.88,0.00
04/25/2023,00:07:02,0.00,0.00,3.88,0.00
04/25/2023,00:07:32,0.00,0.00,3.88,0.00
04/25/2023,00:08:03,0.00,0.00,3.88,0.00
04/25/2023,00:08:33,0.00,0.00,3.88,0.00
04/25/2023,00:09:02,0.00,0.00,3.88,0.00
04/25/2023,00:09:32,0.00,0.00,3.88,0.00
04/25/2023,00:10:02,0.00,0.00,3.88,0.00
04/25/2023,00:10:32,0.00,0.00,3.88,0.00
04/25/2023,00:11:02,0.00,0.00,3.88,0.00
04/25/2023,00:11:32,0.00,0.00,3.88,0.00
04/25/2023,00:12:02,0.00,0.00,3.88,0.00
04/25/2023,00:12:32,0.00,0.00,3.88,0.00
04/25/2023,00:13:03,0.00,0.00,3.88,0.00
04/25/2023,00:13:33,0.00,0.00,3.88,0.00
04/25/2023,00:14:02,0.00,0.00,3.88,0.00
04/25/2023,00:14:32,0.00,0.00,3.88,0.00
04/25/2023,00:15:02,0.00,0.00,3.88,0.00
04/25/2023,00:15:32,0.00,0.00,3.88,0.00
04/25/2023,00:16:02,0.00,0.00,3.88,0.00
04/25/2023,00:16:32,0.00,0.00,3.88,0.00
04/25/2023,00:17:02,0.00,0.00,3.88,0.00
04/25/2023,00:17:32,0.00,0.00,3.88,0.00
04/25/2023,00:18:02,0.00,0.00,3.88,0.00
04/25/2023,00:18:32,0.00,0.00,3.88,0.00
04/25/2023,00:19:02,0.00,0.00,3.88,0.00
04/25/2023,00:19:32,0.00,0.00,3.88,0.00
